75.03436375776275 8.918412225102207
74.90052634617331 8.856207626946388
75.01073549654144 8.881474351342543
74.90840035187232 8.766762797651072
74.77659646282704 8.729790857164389
74.90052914616814 8.797873913718572
74.9948754720331 8.30979226509481
74.86907316040596 8.603423251658139
74.85928755958071 8.29423869444708
74.41659451826708 8.723643807631309
74.6272562784177 8.508030693174
74.54248335954246 8.739349174315876
74.39901545294101 8.632228759834355
74.80214871007068 8.799800551454927
74.64463069568652 8.945551421716868
74.77262152799283 8.832845883714706
74.60324171620117 9.005796282262173
74.58729183603242 9.221616104027389
74.5382628044093 9.01545740043204
74.3395564639677 8.923810560110631
74.28850575499075 8.849837817048813
74.32785596213421 8.855736185341017
75.13466208067943 8.778366290635304
74.21531053320369 9.04609532473608
74.50275236383668 9.077641443813102
74.48120009806256 8.988172067067442
74.4536908871161 8.947305109072316
74.91626863898415 9.033152772079653
74.93596333430193 9.155652445633342
75.08570830671678 9.28200452432785
75.00686863507846 9.163420041624343
75.12106701777861 9.097263799340418
75.0442421070297 9.025353515007785
75.20351893345111 8.77054165281935
75.36303085660784 8.890940376171413
74.70773415575434 8.745313781756357
75.0932916571593 8.665608749529728
75.22691681935146 8.511905363954506
74.76090821040874 8.611170986025718
